招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
招聘职业,地区,公司,薪资,工作经验要求,学历要求,工作介绍,公司福利,详情页
Python,南昌·青山湖区·高新,青山湖区医问文化...,5-8K,1-3年,大专,保底工资，绩效奖金,爬虫数据开发机器学习/算法工程PythonC/C++,https://www.zhipin.com/job_detail/a8ffe0e15ac3655d1XN90tm-F1NX.html?lid=8eo8Gaxmj3X.search.1&securityId=t0UwKc-tQbkQE-c1SwtweguOaGb8EaOYdlyx7eWvkCNj3c9e_HdL9N91OR-h9RzuI7WD4Mzn-FJnfAajOhlznelFqbkr2rx6eMbQ0Rh8aN1ovxlGlRx4&sessionId=
Python,南昌·青山湖区,中宇洗选,3-6K,1年以内,本科,,C/C++Javapython爬虫,https://www.zhipin.com/job_detail/4349f2a863dbd0001nF73tm6GFc~.html?lid=8eo8Gaxmj3X.search.2&securityId=u1Yj4rM1QD7Q_-21uDrLW2sIQ6Xa9qatR-O4xcE4NLoBCydP-5MMpYRO9GcPdu5XKLrRPCPkZ1pFtHFv3ObRt4g9Ra_Nb4OcWhPh39ghbLOHD70E&sessionId=
Python,南昌·青云谱区·京山,江西天盛,4-8K,经验不限,学历不限,年终奖，节日福利，员工旅游，通讯补贴，零食下午茶，行业大牛培训,python爬虫,https://www.zhipin.com/job_detail/7ff104f334180dfb1HF83tq_FFQ~.html?lid=8eo8Gaxmj3X.search.3&securityId=rA323APhVxVHw-T1Za2lYVhEqsfSU5ocT6IQABgDwyTsYkbPfvXy9V1aXV8cd9CN-6JfLlmg-3PJfQL_JkjJqN4LrdAOXy2xhYVQpigdUDasESfV&sessionId=
Python,南昌·红谷滩区·联发天虹,深圳快语科技,10-11K,1-3年,本科,高温补贴，通讯补贴，节日福利，定期体检，意外险，有无线网，员工旅游，补充医疗保险，全勤奖，五险一金，年终奖，绩效奖金，交通补助，生日福利,服务器配置软件工程师初级软件工程师,https://www.zhipin.com/job_detail/7ffdf988db767e0d1Xd62NW9FVJZ.html?lid=8eo8Gaxmj3X.search.4&securityId=cWOHuZi0tfS0N-r140tWCCE3F6wS3Y6qDOEAAbE0svqxDmNpCqE-qen-7KsZNDdvnXdvC7QWg1tq966Aip3FgVuMf2DyE7a_zi_g0-8CzGRoNCl7V10~&sessionId=
python,南昌·青山湖区·南京东路,唯生素教育科技,3-5K,经验不限,大专,,网络编程,https://www.zhipin.com/job_detail/a6c4912b15a44e371nJ639S5FlBQ.html?lid=8eo8Gaxmj3X.search.5&securityId=8aNM-L2OgiCWu-f14HJQfoTAbcIbtjjLaeP4IS8eM0V_C6o_0Rq0PGH71qiJ_qwjFqMzrPgPhaEBq7buSKTLddYeIVYFno62iBu8HhSlmKBXxsigClc~&sessionId=
Python,南昌·青山湖区·大院,燃富,10-15K,3-5年,本科,五险一金，包吃，带薪年假，交通补助，年终奖，股票期权，通讯补贴，全勤奖，餐补，加班补助，员工旅游，节日福利，定期体检,Python,https://www.zhipin.com/job_detail/0caef5bb0936fd891nV73du9ElVR.html?lid=8eo8Gaxmj3X.search.6&securityId=XTypMOwPCG4Jt-h1L9k6yimrhiHS_1uEMFJQsYNnHlUStld9tUX8d_C-OBXlixk1hlAj117m99O2ZLnn7RU_N4QZogSvRV3phMTQwkthIibk67fykdIq&sessionId=
Python,南昌·南昌县·昌东,车易同城,2-5K,1年以内,本科,加班补助，节日福利，包住，包吃，社保,PythonJavaPHP小程序MySQLRedis,https://www.zhipin.com/job_detail/69b53c33ef1e6cfa0HB62ty8E1M~.html?lid=8eo8Gaxmj3X.search.7&securityId=or9cROvtGil6c-Z1oLdgLpoMPgRdMHxTG2sDWHbRFXVyQAd7l1mU-qt3y_YwMK5KXjXOxolIEncXVBjZBjmzXJWZE1Nivgc5ZOviCWXhjebyCA~~&sessionId=
Python讲师,南昌·红谷滩区·红角洲,趣亿科技,12-15K·13薪,1-3年,大专,,网络编程网络爬虫技术服务器配置算法基础,https://www.zhipin.com/job_detail/17f3f30b85f3bc5e1nF939m-F1BQ.html?lid=8eo8Gaxmj3X.search.8&securityId=DpKGw9cm-sgoW-W15KUwtfeu6uCQLyXQkGK8rHUCMDQR38nxlPgyS8LQOwhl8QkvpcFsHiFP73qjPM0yHB25Ouoo1aKZSP5yVa-8PRTjhoqySUWa-2ki&sessionId=
python讲师,南昌·南昌县·象湖,江西索扬,8-10K,3-5年,本科,,PythonJava,https://www.zhipin.com/job_detail/db01244581d1be471XJ529W-FldT.html?lid=8eo8Gaxmj3X.search.9&securityId=6VqU6uvrNbvcK-R1fukPfd5aOU_p21re2qg_HNC_bduwTV4n3le7M6lcoSPuLz2ESE1qaKkMTdYic4YPOTEL5LJr2VIwVzWomimtcOdPMQQZwJOJfBoY&sessionId=
